,id,suite,divisible_minimum,available_sqm,is_for_rent,is_for_sale,rent_price,currency_rent_price,sale_price,currency_sale_price,images_gallery,images_gallery_thumbnail,map_image,description,notes,contacts,date_available,updated,cam,currency_cam,confirmed,all_confirmed,valid,is_favorite,building.id,building.position.lat,building.position.lng,building.building_name,building.full_address,building.industrial_park,building.images_gallery_thumbnail,building.market,building.building_status,building.is_for_rent,building.is_for_sale,building.total_spaces,building.slug,building.confirmed,other_spaces.contact,other_spaces.spaces_list
288,2917,,,12308.0,True,False,99.0,MXN,,,"['https://solili.s3.amazonaws.com/media/PI-28812_1607379482.jpg', 'https://solili.s3.amazonaws.com/media/PI-28812_1607379500.jpg']","['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-28812_thumbnail_1607379482.jpg', 'https://solili.s3.amazonaws.com/media/PI-28812_thumbnail_1607379482.jpg', 'https://solili.s3.amazonaws.com/media/PI-28812_thumbnail_1607379500.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=19.289845645695227,-99.53049542670763&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|19.289845645695227,-99.53049542670763&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,"Precios +IVA No incluye oficinas, se pueden cotizar","[{'id': 1967, 'name': 'Ismael J. Quiroz López', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Pulso Inmobiliario', 'phone': '(+52) 55 50034800', 'confirmed': True, 'directory_url': '/perfil/ismael-j-quiroz-lopez-pulso-inmobiliario/'}]",Inmediato,2022-07-20,7.5,MXN,True,True,True,False,28812,19.289845645695227,-99.53049542670765,Nave 7-12,"Rodolfo Patron 10, Lerma, Estado de México",Logicenter Lerma II (Rodolfo Patron),['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-28812_thumbnail_1607379482.jpg'],Área Metropolitana de Ciudad de México,Existente,True,False,1,nave-7-12-ciudad-de-mexico-cdmx,True,Ismael J. Quiroz López,[]
289,2919,,1648.0,12348.0,True,False,110.0,MXN,,,"['https://solili.s3.amazonaws.com/media/PI-28814_1654553710.jpg', 'https://solili.s3.amazonaws.com/media/PI-28814_1607381048.jpg', 'https://solili.s3.amazonaws.com/media/PI-28814_1639524236.jpg']","['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-28814_thumbnail_1654553710.jpg', 'https://solili.s3.amazonaws.com/media/PI-28814_thumbnail_1607381048.jpg', 'https://solili.s3.amazonaws.com/media/PI-28814_thumbnail_1639524236.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=19.71880151381862,-99.19568582277356&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|19.71880151381862,-99.19568582277356&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,"Precios +IVA
Sin oficinas, se pueden cotizar","[{'id': 1967, 'name': 'Ismael J. Quiroz López', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Pulso Inmobiliario', 'phone': '(+52) 55 50034800', 'confirmed': True, 'directory_url': '/perfil/ismael-j-quiroz-lopez-pulso-inmobiliario/'}]",Inmediato,2022-07-20,7.5,MXN,True,True,True,False,28814,19.71880151381862,-99.19568582277356,Bodega 1-19,"Carretera a Coyotepec 115, Cuautitlán, Estado de México",Logicenter Cuautitlan III (Puente Grande),['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-28814_thumbnail_1654553710.jpg'],Área Metropolitana de Ciudad de México,Existente,True,False,1,nave-5-12-ciudad-de-mexico-cdmx,True,Ismael J. Quiroz López,[]
290,2920,,,7172.0,True,False,110.0,MXN,,,"['https://solili.s3.amazonaws.com/media/PI-28815_1654553732.jpg', 'https://solili.s3.amazonaws.com/media/PI-28815_1607381252.jpg', 'https://solili.s3.amazonaws.com/media/PI-28815_1639524333.jpg']","['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-28815_thumbnail_1654553732.jpg', 'https://solili.s3.amazonaws.com/media/PI-28815_thumbnail_1607381252.jpg', 'https://solili.s3.amazonaws.com/media/PI-28815_thumbnail_1639524333.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=19.718722929052838,-99.19427884096487&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|19.718722929052838,-99.19427884096487&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,"Precios +IVA Sin oficinas, se pueden cotizar","[{'id': 1967, 'name': 'Ismael J. Quiroz López', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Pulso Inmobiliario', 'phone': '(+52) 55 50034800', 'confirmed': True, 'directory_url': '/perfil/ismael-j-quiroz-lopez-pulso-inmobiliario/'}]",Inmediato,2022-07-20,7.5,MXN,True,True,True,False,28815,19.71872292905284,-99.19427884096488,Bodega 20-22,"Carretera a Coyotepec 115, Cuautitlán, Estado de México",Logicenter Cuautitlan III (Puente Grande),['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-28815_thumbnail_1654553732.jpg'],Área Metropolitana de Ciudad de México,Existente,True,False,1,nave-13-16-ciudad-de-mexico-cdmx,True,Ismael J. Quiroz López,[]
291,2963,,,16424.0,True,False,7.42,USD,,,"['https://solili.s3.amazonaws.com/media/PI-29175_1635358468.jpg', 'https://solili.s3.amazonaws.com/media/PI-29175_1635358233.jpg']","['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-29175_thumbnail_1635358468.jpg', 'https://solili.s3.amazonaws.com/media/PI-29175_thumbnail_1635358468.jpg', 'https://solili.s3.amazonaws.com/media/PI-29175_thumbnail_1635358233.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=19.522985,-99.114376&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|19.522985,-99.114376&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,Disponible para el 1Q del 2023,"[{'id': 3453, 'name': 'Carlos Garza ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Roca Desarrollos', 'phone': '(+52) 81 1968 7746', 'confirmed': True, 'directory_url': '/perfil/carlos-garza-roca-desarrollos/'}]",January-23,2022-07-19,,,True,True,True,False,29175,19.522985,-99.114376,CM01,"Hermilio Mena s/n, Tlalnepantla de Baz, Estado de México",Roca Tlalnepantla,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-29175_thumbnail_1635358468.jpg'],Área Metropolitana de Ciudad de México,En construcción,True,False,1,cm01-ciudad-de-mexico-cdmx,True,Carlos Garza ,[]
292,2964,,,13713.0,True,False,7.42,USD,,,"['https://solili.s3.amazonaws.com/media/PI-29176_1635358696.jpg', 'https://solili.s3.amazonaws.com/media/PI-29176_1635358720.jpg']","['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-29176_thumbnail_1635358696.jpg', 'https://solili.s3.amazonaws.com/media/PI-29176_thumbnail_1635358696.jpg', 'https://solili.s3.amazonaws.com/media/PI-29176_thumbnail_1635358720.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=19.523981,-99.11396&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|19.523981,-99.11396&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,Disponible para el 1Q del 2023,"[{'id': 3453, 'name': 'Carlos Garza ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Roca Desarrollos', 'phone': '(+52) 81 1968 7746', 'confirmed': True, 'directory_url': '/perfil/carlos-garza-roca-desarrollos/'}]",January-23,2022-07-19,,,True,True,True,False,29176,19.523981,-99.11396,CM02,"Hermilio Mena s/n, Tlalnepantla de Baz, Estado de México",Roca Tlalnepantla,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-29176_thumbnail_1635358696.jpg'],Área Metropolitana de Ciudad de México,En construcción,True,False,1,cm02-ciudad-de-mexico-cdmx,True,Carlos Garza ,[]
293,3002,,,8439.0,True,False,5.5,USD,,,"['https://solili.s3.amazonaws.com/media/PI-7051468604087_building.jpg', 'https://solili.s3.amazonaws.com/media/PI-705_1499271764.jpg']","['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-7051468604087_building_space.jpg', 'https://solili.s3.amazonaws.com/media/PI-705_thumbnail_1499271764.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=19.701296895,-99.210679899&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|19.701296895,-99.210679899&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 1444, 'name': 'Jennifer Norgelina ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'BTS Development', 'phone': '(+52) 55 5280 5050 Ext. 108', 'confirmed': True, 'directory_url': '/perfil/jennifer-norgelina-bts-development/'}, {'id': 1445, 'name': 'Rodrigo Fernández ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'BTS Development', 'phone': '(+52) 55 5280 5050', 'confirmed': True, 'directory_url': '/perfil/rodrigo-fernandez-bts-development/'}, {'id': 3160, 'name': 'Gabriela Carrera ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'BTS Development', 'phone': '(+52) 55 5280 5050 Ext. 111', 'confirmed': True, 'directory_url': '/perfil/gabriela-carrera-bts-development/'}]",Inmediato,2022-07-19,,,True,True,True,False,705,19.701296895,-99.210679899,OCPL V,"Rancho Cuatro Milpas Carretera Tepotzotlan - La Aurora Km 1, Cuautitlán Izcalli, Estado de México",O'Donnell Parque Logístico,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-7051468604087_building_space.jpg'],Área Metropolitana de Ciudad de México,Existente,True,False,1,nave-5-ciudad-de-mexico-cdmx,True,Jennifer Norgelina ,[]
294,3009,,,10200.0,True,False,5.7,USD,,,"['https://solili.s3.amazonaws.com/media/PI-29236_1638561853.jpg', 'https://solili.s3.amazonaws.com/media/PI-29236_1638562519.jpg']","['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-29236_thumbnail_1638561853.jpg', 'https://solili.s3.amazonaws.com/media/PI-29236_thumbnail_1638561853.jpg', 'https://solili.s3.amazonaws.com/media/PI-29236_thumbnail_1638562519.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=19.648863,-99.144777&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|19.648863,-99.144777&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 1399, 'name': 'Chema Mizrahi ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'AM Developers', 'phone': '(+52) 55 52512950', 'confirmed': True, 'directory_url': '/perfil/chema-mizrahi-am-developers/'}, {'id': 12030, 'name': 'Nancy Juarez', 'professional_photo': 'https://solili.s3.amazonaws.com/media/corporate_picture_12030_20220103112430.jpg', 'company': 'AM Developers', 'phone': '(+52) 55 555251 2950', 'confirmed': True, 'directory_url': '/perfil/belem-montelongo-am-developers/'}]",Inmediato,2022-07-20,,,True,True,True,False,29236,19.648863,-99.144777,Nave 1,"Av. Cartagena 10, Tultepec, Estado de México",Tule Industrial Park 3,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-29236_thumbnail_1638561853.jpg'],Área Metropolitana de Ciudad de México,En construcción,True,False,1,nave-1-ciudad-de-mexico-cdmx,True,Chema Mizrahi ,[]
295,3010,,,23600.0,True,False,5.7,USD,,,"['https://solili.s3.amazonaws.com/media/PI-29237_1638561671.jpg', 'https://solili.s3.amazonaws.com/media/PI-29237_1638562474.jpg']","['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-29237_thumbnail_1638561671.jpg', 'https://solili.s3.amazonaws.com/media/PI-29237_thumbnail_1638561671.jpg', 'https://solili.s3.amazonaws.com/media/PI-29237_thumbnail_1638562474.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=19.650521,-99.144411&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|19.650521,-99.144411&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 1399, 'name': 'Chema Mizrahi ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'AM Developers', 'phone': '(+52) 55 52512950', 'confirmed': True, 'directory_url': '/perfil/chema-mizrahi-am-developers/'}, {'id': 12030, 'name': 'Nancy Juarez', 'professional_photo': 'https://solili.s3.amazonaws.com/media/corporate_picture_12030_20220103112430.jpg', 'company': 'AM Developers', 'phone': '(+52) 55 555251 2950', 'confirmed': True, 'directory_url': '/perfil/belem-montelongo-am-developers/'}]",Inmediato,2022-07-20,,,True,True,True,False,29237,19.650521,-99.144411,Nave 2,"Av. Cartagena 10, Tultepec, Estado de México",Tule Industrial Park 3,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-29237_thumbnail_1638561671.jpg'],Área Metropolitana de Ciudad de México,En construcción,True,False,1,nave-2-ciudad-de-mexico-cdmx,True,Chema Mizrahi ,[]
296,3011,,,19000.0,True,False,5.7,USD,,,"['https://solili.s3.amazonaws.com/media/PI-29238_1638562392.jpg', 'https://solili.s3.amazonaws.com/media/PI-29238_1638562422.jpg']","['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-29238_thumbnail_1638562392.jpg', 'https://solili.s3.amazonaws.com/media/PI-29238_thumbnail_1638562392.jpg', 'https://solili.s3.amazonaws.com/media/PI-29238_thumbnail_1638562422.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=19.650592,-99.142609&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|19.650592,-99.142609&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 1399, 'name': 'Chema Mizrahi ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'AM Developers', 'phone': '(+52) 55 52512950', 'confirmed': True, 'directory_url': '/perfil/chema-mizrahi-am-developers/'}, {'id': 12030, 'name': 'Nancy Juarez', 'professional_photo': 'https://solili.s3.amazonaws.com/media/corporate_picture_12030_20220103112430.jpg', 'company': 'AM Developers', 'phone': '(+52) 55 555251 2950', 'confirmed': True, 'directory_url': '/perfil/belem-montelongo-am-developers/'}]",Inmediato,2022-07-20,,,True,True,True,False,29238,19.650592,-99.142609,Nave 3,"Av. Cartagena 10, Tultepec, Estado de México",Tule Industrial Park 3,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-29238_thumbnail_1638562392.jpg'],Área Metropolitana de Ciudad de México,En construcción,True,False,1,nave-3-ciudad-de-mexico-cdmx,True,Chema Mizrahi ,[]
297,3020,,,5300.0,True,False,85.0,MXN,,,['https://solili.s3.amazonaws.com/media/PI-29257_1639513708.jpg'],['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-29257_thumbnail_1639513708.jpg'],"https://maps.googleapis.com/maps/api/staticmap?center=19.30786,-99.53776&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|19.30786,-99.53776&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 12483, 'name': 'Jaime Saldaña', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Grupo Paragon', 'phone': '(+52) 55 4930 2927', 'confirmed': True, 'directory_url': '/perfil/jaime-saldana-grupo-paragon/'}]",Inmediato,2022-07-20,,,True,True,True,False,29257,19.30786,-99.53776,Cerrillo II,"Cto. Nemesio Diez Riega , Lerma, Estado de México",Parque el Cerrillo II,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-29257_thumbnail_1639513708.jpg'],Área Metropolitana de Ciudad de México,Existente,True,False,1,nave-b-ciudad-de-mexico-cdmx,True,Jaime Saldaña,[]
298,3021,,,2689.0,True,False,95.0,MXN,,,"['https://solili.s3.amazonaws.com/media/PI-18259_1599437661.jpg', 'https://solili.s3.amazonaws.com/media/PI-18259_1556838526.jpg', 'https://solili.s3.amazonaws.com/media/PI-18259_1605641509.jpg']","['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-18259_thumbnail_1599437661.jpg', 'https://solili.s3.amazonaws.com/media/PI-18259_thumbnail_1556838526.jpg', 'https://solili.s3.amazonaws.com/media/PI-18259_thumbnail_1605641509.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=19.677496941823403,-99.19018240097506&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|19.677496941823403,-99.19018240097506&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,"Bodega 6: 2,474 m2 Mezzanine: 215 m2","[{'id': 1967, 'name': 'Ismael J. Quiroz López', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Pulso Inmobiliario', 'phone': '(+52) 55 50034800', 'confirmed': True, 'directory_url': '/perfil/ismael-j-quiroz-lopez-pulso-inmobiliario/'}]",Inmediato,2022-07-20,7.5,MXN,True,True,True,False,18259,19.677496941823403,-99.19018240097506,Nave 1-9,"Río Córdoba S/N, Cuautitlán Izcalli, Estado de México",Logicenter Cuautitlan II (El Sabino),['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-18259_thumbnail_1599437661.jpg'],Área Metropolitana de Ciudad de México,Existente,True,False,1,nave-1-9-ciudad-de-mexico-cdmx,True,Ismael J. Quiroz López,[]
299,3025,,,838.0,True,False,80.0,MXN,,,['https://solili.s3.amazonaws.com/media/PI-13740_1534195521.jpg'],['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-13740_thumbnail_1534195521.jpg'],"https://maps.googleapis.com/maps/api/staticmap?center=19.301652,-99.552715&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|19.301652,-99.552715&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,Bodega 7,"[{'id': 1967, 'name': 'Ismael J. Quiroz López', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Pulso Inmobiliario', 'phone': '(+52) 55 50034800', 'confirmed': True, 'directory_url': '/perfil/ismael-j-quiroz-lopez-pulso-inmobiliario/'}]",Inmediato,2022-07-20,5.0,MXN,True,True,True,False,13740,19.301652,-99.552715,Nave Z1,"Rancho Don Pepe , Lerma, Estado de México",Parque Industrial Siporex III,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-13740_thumbnail_1534195521.jpg'],Área Metropolitana de Ciudad de México,Existente,True,False,1,nave-l4-ciudad-de-mexico-cdmx,True,Ismael J. Quiroz López,[]
300,3056,,,8261.0,True,False,95.0,MXN,,,"['https://solili.s3.amazonaws.com/media/PI-29301_1642441865.jpg', 'https://solili.s3.amazonaws.com/media/PI-29301_1642441891.jpg']","['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-29301_thumbnail_1642441865.jpg', 'https://solili.s3.amazonaws.com/media/PI-29301_thumbnail_1642441865.jpg', 'https://solili.s3.amazonaws.com/media/PI-29301_thumbnail_1642441891.jpg']","https://maps.googleapis.com/maps/api/staticmap?center=19.341787751811395,-99.58441852032234&zoom=15&scale=false&size=600x400&maptype=roadmap&format=png&style=feature:all|element:all|visibility:simplified&visual_refresh=true&markers=icon:https://s3-us-west-2.amazonaws.com/solili/static/assets/img/maps/point-marker-black_20x20.png|19.341787751811395,-99.58441852032234&key=AIzaSyC8dEOt7Qx6gIEnnxWuImXd5ALEUTBp85w",,,"[{'id': 1712, 'name': 'Alejandro Funcia ', 'professional_photo': 'https://solili.s3.amazonaws.com/static/upgrade/src/img/utils/default_photo.png', 'company': 'Grupo D y H', 'phone': '(+52) 55 1970 6213', 'confirmed': True, 'directory_url': '/perfil/alejandro-funcia-grupo-d-y-h/'}]",December-22,2022-07-19,9.0,MXN,True,True,True,False,29301,19.341787751811395,-99.58441852032234,Aeropuerto Toluca,"Agustín Melgar S/N, Toluca, Estado de México",Premium Park Aeropuerto Toluca,['https://d1qt0l5rwmztsk.cloudfront.net/media/PI-29301_thumbnail_1642441865.jpg'],Área Metropolitana de Ciudad de México,Planeado,True,False,1,aeropuerto-toluca-ciudad-de-mexico-cdmx,True,Alejandro Funcia ,[]
